Name,Population,Median_Age,Household_Income,Per_Capita_Income,Poverty_Count,Poverty_Rate,Unemployment_Rate,County,State
"Hot Springs County, Wyoming",4607.0,46.6,51413.0,30643.0,682.0,14.803559800303885,1.4760147601476017,Hot, Wyoming
"Fremont County, Wyoming",39812.0,38.7,55896.0,28324.0,5038.0,12.654476037375664,2.8684818647643926,Fremont, Wyoming
"Sublette County, Wyoming",9880.0,39.4,77403.0,35874.0,999.0,10.111336032388664,2.2874493927125505,Sublette, Wyoming
"Weston County, Wyoming",7049.0,43.1,57031.0,28531.0,971.0,13.775003546602356,1.971910909348844,Weston, Wyoming
"Monroe County, New York",743341.0,38.9,60075.0,33840.0,103406.0,13.910977599782605,2.8768761577795385,Monroe, New York
"Oneida County, New York",229959.0,41.0,56027.0,29687.0,33715.0,14.661309189899068,2.1647337134010844,Oneida, New York
"Ulster County, New York",178665.0,44.0,64304.0,34834.0,23571.0,13.192846948199143,2.6020765119077605,Ulster, New York
"Chemung County, New York",84895.0,41.3,54940.0,28778.0,11136.0,13.117380293303492,2.6149949938158903,Chemung, New York
"Livingston County, New York",63591.0,41.3,59510.0,28701.0,7572.0,11.907345379063075,1.693635891871491,Livingston, New York
"Otsego County, New York",59972.0,42.3,54028.0,28849.0,8154.0,13.596344960981794,2.8730074034549458,Otsego, New York
"Greene County, New York",47424.0,45.9,53601.0,28433.0,6167.0,13.003964237516868,1.7628205128205128,Greene, New York
"Albany County, New York",306968.0,37.8,66252.0,37635.0,34570.0,11.261760183471893,2.4768053999113917,Albany, New York
"Allegany County, New York",46688.0,39.1,48412.0,24857.0,7047.0,15.09381425633996,2.210418094585332,Allegany, New York
"Cattaraugus County, New York",77121.0,42.0,48703.0,25822.0,12324.0,15.980083245808535,2.5609107765718804,Cattaraugus, New York
"Madison County, New York",71205.0,41.9,61633.0,30469.0,6459.0,9.070992205603538,1.9984551646654027,Madison, New York
"Schenectady County, New York",154859.0,39.7,65499.0,32417.0,17271.0,11.152726028193385,3.304296166189889,Schenectady, New York
"Genesee County, New York",57808.0,43.1,60524.0,30511.0,6189.0,10.706130639357877,2.2038472183780797,Genesee, New York
"Yates County, New York",25011.0,41.0,56563.0,28270.0,2837.0,11.343009076006556,1.9551397385150533,Yates, New York
"Greene County, North Carolina",21033.0,40.7,39837.0,19168.0,4255.0,20.230114581847573,3.2282603527789666,Greene, North Carolina
"Mitchell County, North Carolina",15004.0,47.0,46103.0,25009.0,1886.0,12.569981338309786,1.5195947747267395,Mitchell, North Carolina
"Chowan County, North Carolina",14097.0,46.0,46519.0,26256.0,2207.0,15.655813293608567,3.3056678725970063,Chowan, North Carolina
"Alleghany County, North Carolina",11008.0,50.1,37830.0,23267.0,2552.0,23.18313953488372,1.726017441860465,Alleghany, North Carolina
"Caldwell County, North Carolina",81884.0,44.6,44511.0,23869.0,12196.0,14.894240633090716,3.0408871085926434,Caldwell, North Carolina
"Catawba County, North Carolina",157613.0,41.4,52056.0,28224.0,20460.0,12.981162721349127,3.2598833852537545,Catawba, North Carolina
"Cleveland County, North Carolina",97282.0,41.8,42247.0,22589.0,19391.0,19.932772763717853,3.7458111469747744,Cleveland, North Carolina
"Craven County, North Carolina",102491.0,37.0,52687.0,29521.0,14773.0,14.413948541823185,3.0080690011805915,Craven, North Carolina
"Edgecombe County, North Carolina",52648.0,41.7,36866.0,20626.0,12317.0,23.395000759762954,3.7836195107126582,Edgecombe, North Carolina
"Granville County, North Carolina",59328.0,42.7,55856.0,27131.0,8031.0,13.53661003236246,2.6766450916936355,Granville, North Carolina
"Harnett County, North Carolina",132283.0,34.4,53554.0,23767.0,20331.0,15.369321832737391,3.0328916036074176,Harnett, North Carolina
"Hoke County, North Carolina",53957.0,32.8,48072.0,20991.0,10605.0,19.654539726078173,3.8623348221732123,Hoke, North Carolina
"Henderson County, North Carolina",114913.0,47.4,55945.0,31564.0,12408.0,10.797733937848632,1.2052596311992552,Henderson, North Carolina
"Hyde County, North Carolina",5213.0,40.9,39663.0,18245.0,1125.0,21.580663725302127,2.6472280836370614,Hyde, North Carolina
"Iredell County, North Carolina",175538.0,40.6,60955.0,33194.0,18982.0,10.813613006870305,2.504870740238581,Iredell, North Carolina
"Mecklenburg County, North Carolina",1074475.0,35.1,66641.0,38819.0,122537.0,11.404360268968565,2.65767002489588,Mecklenburg, North Carolina
"Northampton County, North Carolina",19946.0,49.6,37146.0,22002.0,3941.0,19.758347538353554,2.4716735184999497,Northampton, North Carolina
"Pitt County, North Carolina",178433.0,32.5,47437.0,27155.0,39314.0,22.032919919521614,4.1780388156899235,Pitt, North Carolina
"Rowan County, North Carolina",140296.0,40.2,49842.0,25630.0,21660.0,15.43878656554713,3.461966128756344,Rowan, North Carolina
"Vance County, North Carolina",44479.0,40.9,40529.0,23049.0,9138.0,20.544526630544752,3.93668922412824,Vance, North Carolina
"Cherokee County, North Carolina",27969.0,51.5,41438.0,23902.0,4593.0,16.421752654724873,2.163109156566198,Cherokee, North Carolina
"Currituck County, North Carolina",26363.0,42.8,69964.0,31849.0,2479.0,9.40333042521716,2.1697075446648717,Currituck, North Carolina
"Union County, North Carolina",231053.0,38.2,80033.0,36362.0,18784.0,8.129736467390599,2.3509757501525623,Union, North Carolina
"Wilkes County, North Carolina",68469.0,44.9,44107.0,25202.0,11929.0,17.422483167564884,2.4945595817085104,Wilkes, North Carolina
"Nash County, North Carolina",94030.0,41.7,49537.0,27406.0,13944.0,14.829309794746358,3.1255982133361693,Nash, North Carolina
"Alexander County, North Carolina",37213.0,43.7,48756.0,26688.0,4870.0,13.086824496815627,2.4615053879020774,Alexander, North Carolina
"Dare County, North Carolina",36222.0,46.5,59381.0,34578.0,3230.0,8.917232621059025,2.3162718789685828,Dare, North Carolina
"Warren County, North Carolina",19898.0,48.0,36466.0,23432.0,3751.0,18.851140818172677,3.603377223841592,Warren, North Carolina
"Wilson County, North Carolina",81435.0,40.5,43877.0,24790.0,16217.0,19.914041873887147,3.760054030822128,Wilson, North Carolina
"Gates County, North Carolina",11548.0,46.5,50750.0,25846.0,1548.0,13.404918600623484,3.0654658815379285,Gates, North Carolina
"Graham County, North Carolina",8509.0,46.2,39571.0,20323.0,1428.0,16.782230579386532,1.6923257727112468,Graham, North Carolina
"Madison County, North Carolina",21499.0,44.0,45873.0,25956.0,3342.0,15.544909065537931,2.088469231127029,Madison, North Carolina
"Pamlico County, North Carolina",12701.0,52.4,46728.0,29092.0,1509.0,11.880954255570428,2.047082906857728,Pamlico, North Carolina
"Polk County, North Carolina",20557.0,52.7,48787.0,30756.0,1992.0,9.690129882764994,2.1938998881159697,Polk, North Carolina
"Randolph County, North Carolina",143118.0,41.7,47288.0,24397.0,21457.0,14.992523651811792,2.3148730418256265,Randolph, North Carolina
"Stokes County, North Carolina",45781.0,46.2,48054.0,26279.0,6229.0,13.60608112535768,2.9510058758000044,Stokes, North Carolina
"Washington County, North Carolina",11922.0,46.1,35979.0,23431.0,2612.0,21.909075658446564,2.9189733266230498,Washington, North Carolina
"Clay County, North Carolina",10946.0,52.2,42222.0,28467.0,1513.0,13.822400877032704,1.2515987575369998,Clay, North Carolina
"Cumberland County, North Carolina",332861.0,31.3,46875.0,24936.0,58132.0,17.464346979670193,3.5306028642586544,Cumberland, North Carolina
"Guilford County, North Carolina",527868.0,37.1,53261.0,30767.0,80528.0,15.25532898376109,2.8749611645335578,Guilford, North Carolina
"Jackson County, North Carolina",42938.0,37.7,47252.0,25347.0,7296.0,16.99194186967255,2.3475709162047598,Jackson, North Carolina
"Pasquotank County, North Carolina",39514.0,38.6,50558.0,24664.0,5800.0,14.678341853520275,2.9154223819405782,Pasquotank, North Carolina
"Robeson County, North Carolina",132596.0,36.6,34976.0,18709.0,35706.0,26.92841413013967,2.623005218860297,Robeson, North Carolina
"Swain County, North Carolina",14260.0,41.9,39317.0,23139.0,2455.0,17.215988779803645,2.9523141654978966,Swain, North Carolina
"Wake County, North Carolina",1069079.0,36.2,80591.0,40982.0,95198.0,8.90467402315451,2.2236897366798902,Wake, North Carolina
"Anson County, North Carolina",24902.0,40.9,40213.0,21635.0,4499.0,18.06682194201269,3.847080555778653,Anson, North Carolina
"McDowell County, North Carolina",45227.0,43.9,43646.0,24281.0,7402.0,16.366329847215162,2.4852411170318613,McDowell, North Carolina
"Franklin County, North Carolina",66362.0,41.4,55193.0,27294.0,8523.0,12.843193393809711,2.87815315994093,Franklin, North Carolina
"Jones County, North Carolina",9594.0,48.5,38158.0,21928.0,2333.0,24.31728163435481,4.419428809672712,Jones, North Carolina
"Macon County, North Carolina",34813.0,50.1,45507.0,28936.0,5323.0,15.290265130841927,2.0021256427196743,Macon, North Carolina
"Brunswick County, North Carolina",131815.0,53.8,58236.0,33312.0,15402.0,11.684557903121801,2.4405416682471652,Brunswick, North Carolina
"Transylvania County, North Carolina",33775.0,51.1,50212.0,29549.0,4679.0,13.85344189489267,2.6321243523316062,Transylvania, North Carolina
"Beaufort County, North Carolina",47168.0,46.2,45212.0,27504.0,8689.0,18.42138738127544,3.120759837177748,Beaufort, North Carolina
"Columbus County, North Carolina",56068.0,41.9,37628.0,22608.0,12101.0,21.582720981665126,2.4773489334379684,Columbus, North Carolina
"Lincoln County, North Carolina",82919.0,43.3,57536.0,31771.0,9916.0,11.958658449812468,2.7870572486402394,Lincoln, North Carolina
"Montgomery County, North Carolina",27252.0,43.6,44146.0,24636.0,4621.0,16.95655364743872,1.6402465874064291,Montgomery, North Carolina
"Orange County, North Carolina",144836.0,34.8,71723.0,42231.0,18266.0,12.611505426827586,1.8697009030903917,Orange, North Carolina
"Richmond County, North Carolina",44997.0,40.5,36148.0,21228.0,10935.0,24.301620108007196,3.7624730537591393,Richmond, North Carolina
"Sampson County, North Carolina",63385.0,40.3,42151.0,22875.0,13059.0,20.602666245957245,3.1900291867161,Sampson, North Carolina
"Surry County, North Carolina",71971.0,44.1,43597.0,25500.0,11651.0,16.188464798321547,1.8201775715218629,Surry, North Carolina
"Avery County, North Carolina",17506.0,45.2,40340.0,21167.0,2123.0,12.127270650062835,1.7822460870558663,Avery, North Carolina
"Buncombe County, North Carolina",256886.0,42.2,52207.0,32426.0,30542.0,11.889320554642913,1.6602695359030857,Buncombe, North Carolina
"Cabarrus County, North Carolina",206615.0,37.9,67328.0,32255.0,20920.0,10.125111923142077,2.6377562132468597,Cabarrus, North Carolina
"Caswell County, North Carolina",22684.0,45.7,45733.0,23901.0,3928.0,17.316169987656494,2.402574501851525,Caswell, North Carolina
"Davie County, North Carolina",42257.0,45.2,60434.0,31173.0,5835.0,13.808363111437158,1.867146271623636,Davie, North Carolina
"Davidson County, North Carolina",165381.0,42.5,49546.0,25988.0,25091.0,15.171633984556873,2.837085275817657,Davidson, North Carolina
"Duplin County, North Carolina",58967.0,40.5,41764.0,20254.0,12375.0,20.98631437922906,3.634236098156596,Duplin, North Carolina
"Durham County, North Carolina",311848.0,35.4,60958.0,35398.0,45221.0,14.500974833893435,2.4967291757522894,Durham, North Carolina
"Hertford County, North Carolina",24012.0,42.2,41028.0,20119.0,4786.0,19.931700816258534,4.043811427619524,Hertford, North Carolina
"Lee County, North Carolina",60481.0,38.6,49994.0,24842.0,9565.0,15.81488401316116,3.31839751326863,Lee, North Carolina
"New Hanover County, North Carolina",227938.0,39.1,54891.0,34288.0,35410.0,15.534926164132353,2.585352157165545,New, North Carolina
"Pender County, North Carolina",60399.0,42.7,57240.0,29266.0,8334.0,13.798241692743256,3.642444411331313,Pender, North Carolina
"Wayne County, North Carolina",123603.0,37.8,44416.0,25277.0,24383.0,19.726867470854266,2.977274014384764,Wayne, North Carolina
"Scotland County, North Carolina",35076.0,39.3,37238.0,19052.0,8897.0,25.364921883909226,4.641350210970463,Scotland, North Carolina
"Watauga County, North Carolina",54925.0,31.9,47526.0,26882.0,12415.0,22.60355029585799,3.7724169321802457,Watauga, North Carolina
"Halifax County, North Carolina",51190.0,43.4,35502.0,21848.0,12864.0,25.129908185192424,3.1158429380738424,Halifax, North Carolina
"Alamance County, North Carolina",163324.0,39.1,49688.0,27312.0,25621.0,15.687222943351864,2.6597438220959564,Alamance, North Carolina
"Tyrrell County, North Carolina",4095.0,46.2,35300.0,19743.0,749.0,18.29059829059829,2.051282051282051,Tyrrell, North Carolina
"Stark County, North Dakota",31081.0,34.2,72045.0,38103.0,2660.0,8.55828319552138,1.344873073581931,Stark, North Dakota
"Wells County, North Dakota",3976.0,51.6,57582.0,35134.0,336.0,8.450704225352112,1.2575452716297786,Wells, North Dakota
"Burke County, North Dakota",2182.0,36.8,77232.0,39350.0,127.0,5.820348304307975,1.1915673693858846,Burke, North Dakota
"Mountrail County, North Dakota",10321.0,33.2,72147.0,36364.0,1072.0,10.386590446662145,2.102509446759035,Mountrail, North Dakota
"Williams County, North Dakota",35208.0,31.3,87161.0,44235.0,2108.0,5.98727561917746,1.1815496478073164,Williams, North Dakota
"Billings County, North Dakota",922.0,43.7,75208.0,42071.0,86.0,9.327548806941431,1.8438177874186552,Billings, North Dakota
"Kidder County, North Dakota",2466.0,47.8,54643.0,31000.0,262.0,10.62449310624493,0.24330900243309006,Kidder, North Dakota
"Cavalier County, North Dakota",3803.0,49.5,64798.0,43457.0,406.0,10.675782277149619,0.7362608466999737,Cavalier, North Dakota
"Grant County, North Dakota",2353.0,50.1,50938.0,34786.0,297.0,12.622184445388866,1.2324691882702932,Grant, North Dakota
"McHenry County, North Dakota",5878.0,43.2,64179.0,36980.0,483.0,8.217080639673359,1.2078938414426676,McHenry, North Dakota
"Steele County, North Dakota",1744.0,50.3,70724.0,39011.0,100.0,5.73394495412844,2.2935779816513757,Steele, North Dakota
"Benson County, North Dakota",6873.0,30.5,47667.0,21707.0,2174.0,31.631019933071443,2.2261021388040163,Benson, North Dakota
"LaMoure County, North Dakota",4125.0,47.9,60806.0,37220.0,592.0,14.351515151515153,0.2909090909090909,LaMoure, North Dakota
"Morton County, North Dakota",30868.0,37.8,70556.0,39384.0,2240.0,7.256705973824025,1.266683944538033,Morton, North Dakota
"Dunn County, North Dakota",4395.0,39.0,76719.0,42691.0,347.0,7.895335608646189,1.205915813424346,Dunn, North Dakota
"McIntosh County, North Dakota",2597.0,53.5,52587.0,32131.0,245.0,9.433962264150944,0.15402387370042356,McIntosh, North Dakota
"Nelson County, North Dakota",2894.0,52.4,52039.0,34491.0,325.0,11.230131306150655,0.2073255010366275,Nelson, North Dakota
"Rolette County, North Dakota",14511.0,31.4,43158.0,20484.0,3863.0,26.62118392943285,3.314726759010406,Rolette, North Dakota
"Walsh County, North Dakota",10751.0,44.2,55700.0,34194.0,958.0,8.910798995442285,1.302204446098037,Walsh, North Dakota
"Bottineau County, North Dakota",6502.0,45.0,60381.0,35655.0,591.0,9.08951091971701,1.8763457397723775,Bottineau, North Dakota
"Barnes County, North Dakota",10706.0,45.1,58365.0,35491.0,1155.0,10.78834298524192,1.0648234634784233,Barnes, North Dakota
"Grand Forks County, North Dakota",70224.0,29.7,54051.0,32153.0,10662.0,15.182843472317154,2.180166324903167,Grand, North Dakota
"McKenzie County, North Dakota",13334.0,30.1,77845.0,36690.0,1490.0,11.1744412779361,1.9124043797810109,McKenzie, North Dakota
"McLean County, North Dakota",9584.0,46.0,68529.0,36428.0,751.0,7.8359766277128555,0.5634390651085142,McLean, North Dakota
"Pierce County, North Dakota",4126.0,45.8,55660.0,30756.0,663.0,16.068831798351916,0.4362578768783325,Pierce, North Dakota
"Renville County, North Dakota",2442.0,39.0,73182.0,34452.0,87.0,3.5626535626535625,1.1056511056511056,Renville, North Dakota
"Bowman County, North Dakota",3148.0,41.0,62442.0,34880.0,238.0,7.560355781448539,1.7153748411689962,Bowman, North Dakota
"Burleigh County, North Dakota",94793.0,37.0,71524.0,38804.0,7392.0,7.798044159378858,1.18152184233013,Burleigh, North Dakota
"Logan County, North Dakota",1872.0,52.0,59375.0,32619.0,130.0,6.9444444444444455,0.373931623931624,Logan, North Dakota
"Oliver County, North Dakota",1842.0,47.0,78929.0,35565.0,147.0,7.980456026058634,1.0857763300760044,Oliver, North Dakota
"Stutsman County, North Dakota",20965.0,40.5,57674.0,31991.0,2352.0,11.218697829716193,1.7028380634390652,Stutsman, North Dakota
"Ramsey County, North Dakota",11583.0,40.7,58910.0,34041.0,1389.0,11.991711991711993,0.2935336268669602,Ramsey, North Dakota
"Foster County, North Dakota",3260.0,44.8,61425.0,35299.0,229.0,7.024539877300612,0.27607361963190186,Foster, North Dakota
"Griggs County, North Dakota",2409.0,51.1,53565.0,34882.0,182.0,7.55500207555002,0.9132420091324199,Griggs, North Dakota
"Sheridan County, North Dakota",1409.0,50.9,51055.0,32627.0,172.0,12.207239176721076,0.92264017033357,Sheridan, North Dakota
"Slope County, North Dakota",742.0,47.7,63611.0,33798.0,56.0,7.547169811320754,0.9433962264150944,Slope, North Dakota
"Union County, Ohio",56707.0,38.0,86715.0,37384.0,3143.0,5.542525614121712,0.962844093321812,Union, Ohio
"Pike County, Ohio",28000.0,40.8,42832.0,24318.0,5161.0,18.432142857142857,2.571428571428572,Pike, Ohio
"Paulding County, Ohio",18809.0,42.1,55330.0,28300.0,1843.0,9.798500717741506,1.9618267850497104,Paulding, Ohio
"Hamilton County, Ohio",813589.0,36.8,57212.0,35570.0,125456.0,15.420070821999804,2.8794637095634283,Hamilton, Ohio
"Franklin County, Ohio",1290360.0,34.1,61305.0,33998.0,197950.0,15.340680120276511,2.7084689544003218,Franklin, Ohio
"Marion County, Ohio",65299.0,41.3,47498.0,24484.0,8790.0,13.46115560728342,2.888252500038285,Marion, Ohio
"Tuscarawas County, Ohio",92335.0,41.0,53243.0,27057.0,11645.0,12.611685709644231,2.096713055721016,Tuscarawas, Ohio
"Wayne County, Ohio",116099.0,38.7,58300.0,27884.0,12618.0,10.868310665897207,1.7278357264059117,Wayne, Ohio
"Brown County, Ohio",43572.0,42.1,54575.0,26696.0,6557.0,15.04865509960525,2.315707334985771,Brown, Ohio
"Butler County, Ohio",380019.0,36.7,66117.0,31921.0,46018.0,12.109394530273486,2.3254100452872093,Butler, Ohio
"Harrison County, Ohio",15211.0,46.3,49689.0,24940.0,2380.0,15.646571560055225,2.2483728880415486,Harrison, Ohio
"Knox County, Ohio",61481.0,39.4,57749.0,26390.0,7593.0,12.350156959060525,2.160016915795124,Knox, Ohio
"Licking County, Ohio",173750.0,39.7,64589.0,31617.0,17750.0,10.215827338129497,2.2054676258992805,Licking, Ohio
"Richland County, Ohio",121100.0,41.1,49547.0,25585.0,15321.0,12.651527663088356,2.4161849710982657,Richland, Ohio
"Vinton County, Ohio",13083.0,42.9,45673.0,21781.0,2447.0,18.70366123977681,3.1185507911029577,Vinton, Ohio
"Carroll County, Ohio",27332.0,45.5,55267.0,29518.0,3306.0,12.095711985950535,2.4915849553636757,Carroll, Ohio
"Hancock County, Ohio",75837.0,39.3,58450.0,32797.0,7937.0,10.465867584424489,1.9370491976212136,Hancock, Ohio
"Clermont County, Ohio",204275.0,40.0,66968.0,34390.0,18162.0,8.890955819361153,1.954717904785216,Clermont, Ohio
